datetime,SPO.IT0499A_5_nephelometry_beta_2015-01-01_00:00:00,SPO.IT0477A_5_BETA_2022-01-01_00:00:00,SPO.IT0507A_5_nephelometry_beta_2019-01-01_00:00:00,SPO.IT0508A_5_nephelometry_beta_2020-01-01_00:00:00,SPO.IT0594A_5_BETA_2022-01-01_00:00:00,SPO.IT0692A_5_BETA_2022-01-01_00:00:00,SPO.IT0709A_5_BETA_2022-01-01_00:00:00,SPO.IT0742A_5_BETA_2022-01-01_00:00:00,SPO.IT0776A_5_BETA_2022-01-01_00:00:00,SPO.IT0778A_5_BETA_2022-01-01_00:00:00,SPO.IT0794A_5_BETA_2018-01-01_00:00:00,SPO.IT0842A_5_BETA_2022-12-01_01:00:00,SPO.IT0846A_5_BETA_2022-01-01_00:00:00,SPO.IT0983A_5_OPC-CMC_2020-01-01_00:00:00,SPO.IT0997A_5_BETA_2022-01-01_00:00:00,SPO.IT1034A_5_BETA_2022-01-01_00:00:00,SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,SPO.IT1090A_5_BETA_2001-10-02_00:00:00,SPO.IT1104A_5_BETA_2022-01-01_00:00:00,SPO.IT1168A_5_BETA_2014-03-09_00:00:00,SPO.IT1208A_5_BETA_2007-06-26_00:00:00,SPO.IT1264A_5_BETA_1999-04-01_00:00:00,SPO.IT1294A_5_BETA_2022-01-01_00:00:00,SPO.IT1334A_5_nephelometry_beta_2016-01-01_00:00:00,SPO.IT1420A_5_BETA_2016-01-01_00:00:00,SPO.IT1423A_5_BETA_1999-04-01_00:00:00,SPO.IT1449A_5_BETA_2018-01-01_00:00:00,SPO.IT1463A_5_BETA_2022-01-01_00:00:00,SPO.IT1646A_5_BETA_2022-01-01_00:00:00,SPO.IT1734A_5_BETA_2022-01-01_00:00:00,SPO.IT1856A_5_BETA_2007-01-01_00:00:00,SPO.IT1857A_5_BETA_2007-01-01_00:00:00,SPO.IT1859A_5_nephelometry_beta_2007-11-16_00:00:00,SPO.IT1868A_5_BETA_2022-01-01_00:00:00,SPO.IT1869A_5_BETA_2022-01-01_00:00:00,SPO.IT1876A_5_BETA_2022-01-01_00:00:00,SPO.IT1977A_5_BETA_2009-06-15_00:00:00,SPO.IT2115A_5_BETA_2013-10-04_00:00:00,SPO.IT2132A_5_BETA_2013-12-18_00:00:00,SPO.IT2133A_5_BETA_2013-12-21_00:00:00,SPO.IT2161A_5_BETA_2016-01-01_00:00:00,SPO.IT2166A_5_BETA_2017-01-01_00:00:00,SPO.IT2167A_5_BETA_2017-01-01_00:00:00,SPO.IT2284A_5_OPC-CMC_2019-01-01_00:00:00,SPO.IT2288A_5_BETA_2018-01-01_00:00:00
2025-11-01 07:00:00,23.5,38.251095,13.3,21.57,23.583918,23.01,23.755222,27.9,7.208261,18.0,7.516614,15.8,27.6,8.6,11.3449,26.9,15.88,15.99,26.06,11.52,0.0,0.0,21.9,14.24,0.0,0.0,6.030099,22.3842,31.0,12.7,0.0,0.0,19.77,46.807705,35.658943,7.38,0.0,13.46,57.64,24.53,0.0,0.0,0.0,8.5,4.724679
2025-11-01 08:00:00,22.46,45.610107,14.16,21.35,23.92,23.01,23.86,27.9,5.998729,18.0,6.006934,15.8,27.6,8.6,8.0198,26.9,16.8,15.15,26.06,8.07,0.0,0.0,21.9,15.38,0.0,0.0,6.95885,22.3842,31.0,12.7,0.0,0.0,20.2,47.26,35.82,7.38,0.0,24.14,36.51,20.29,0.0,0.0,0.0,10.8,6.384737
2025-11-01 09:00:00,31.99,39.31988,20.03,25.48,29.604,12.03,28.770668,27.9,12.068247,18.0,6.291324,15.8,27.6,10.6,7.87924,26.9,15.54,17.03,23.65,8.11,0.0,0.0,21.9,15.3,0.0,0.0,10.12431,21.5329,31.0,11.14,0.0,0.0,18.95,26.735416,42.360832,12.32,0.0,16.89,18.89,10.65,0.0,0.0,0.0,9.3,8.013016
2025-11-01 10:00:00,31.77,36.7445,16.53,19.08,30.64,12.03,28.94,27.9,9.654597,18.0,6.097209,15.8,27.6,8.8,6.95319,26.9,15.26,15.32,23.65,6.49,0.0,0.0,21.9,13.84,0.0,0.0,7.866839,21.5329,31.0,11.14,0.0,0.0,17.84,25.56,42.87,12.32,0.0,26.41,10.42,25.0,0.0,0.0,0.0,8.2,6.960545
2025-11-01 11:00:00,23.21,29.352531,15.43,17.26,35.73192,26.02,25.939028,27.9,11.235396,18.0,7.593751,15.8,27.6,10.6,7.6971,26.9,16.19,10.72,26.94,7.18,0.0,0.0,21.9,15.5,0.0,0.0,8.533319,21.5517,31.0,12.14,0.0,0.0,17.45,28.350208,41.2,13.74,0.0,18.49,6.45,24.58,0.0,0.0,0.0,7.8,8.606285
2025-11-01 12:00:00,13.14,37.350845,14.98,15.96,36.66,26.02,25.84,27.9,7.864778,18.0,8.522785,15.8,27.6,7.4,18.7768,26.9,16.56,17.04,26.94,9.37,0.0,0.0,21.9,12.69,0.0,0.0,8.716782,21.5517,31.0,12.14,0.0,0.0,19.44,28.51,41.07,13.74,0.0,17.3,3.24,18.37,0.0,0.0,0.0,7.5,10.93146
2025-11-01 13:00:00,11.11,30.478725,13.01,12.17,32.363167,21.92,31.183668,27.9,12.94127,18.0,8.800817,15.8,27.6,8.3,18.7198,26.9,17.3,13.7,31.43,11.24,0.0,0.0,21.9,13.26,0.0,0.0,10.35395,15.6675,31.0,15.33,0.0,0.0,18.46,34.11879,39.158775,17.03,0.0,12.11,1.62,9.18,0.0,0.0,0.0,7.6,11.08371
2025-11-01 14:00:00,10.58,28.505608,11.75,9.78,31.58,21.92,31.36,27.9,9.058888,18.0,9.174211,15.8,27.6,9.2,17.7343,26.9,15.74,20.14,31.43,13.18,0.0,0.0,21.9,12.22,0.0,0.0,10.51581,15.6675,31.0,15.33,0.0,0.0,15.66,34.44,39.01,17.03,0.0,17.9,26.02,36.85,0.0,0.0,0.0,7.0,9.425208
2025-11-01 15:00:00,11.86,32.406303,12.8,10.71,27.477709,24.48,25.202333,27.9,9.493819,18.0,8.123538,15.8,27.6,8.4,21.3996,26.9,16.42,15.07,25.12,11.3,0.0,0.0,21.9,12.71,0.0,0.0,10.25608,22.1308,31.0,9.46,0.0,0.0,17.33,31.630875,27.765333,15.25,0.0,12.53,14.74,24.97,0.0,0.0,0.0,6.5,8.921852
2025-11-01 16:00:00,12.77,39.27174,13.22,10.72,26.73,24.48,24.99,27.9,11.027511,18.0,7.936205,15.8,27.6,8.1,19.3026,26.9,17.98,16.19,25.12,10.12,0.0,0.0,21.9,13.54,0.0,0.0,11.31279,22.1308,31.0,9.46,0.0,0.0,19.38,31.47,26.89,15.25,0.0,23.5,9.61,19.7,0.0,0.0,0.0,13.0,8.979476
2025-11-01 17:00:00,13.98,29.344471,12.79,15.13,29.961082,22.8,28.949347,27.9,9.341662,18.0,9.496322,15.8,27.6,15.0,18.5608,26.9,20.95,23.57,28.53,19.98,0.0,0.0,21.9,15.31,0.0,0.0,11.11577,21.1043,31.0,17.21,0.0,0.0,20.3,31.347042,29.589832,20.64,0.0,16.45,25.44,21.47,0.0,0.0,0.0,23.9,9.984378
2025-11-01 18:00:00,24.18,31.40541,13.63,20.67,30.55,22.8,29.08,27.9,15.59747,18.0,16.57681,15.8,27.6,18.0,13.9496,26.9,17.34,22.61,28.53,13.98,0.0,0.0,21.9,16.75,0.0,0.0,12.32204,21.1043,31.0,17.21,0.0,0.0,22.42,31.34,29.8,20.64,0.0,11.52,14.46,19.99,0.0,0.0,0.0,16.8,11.65217
2025-11-01 19:00:00,29.39,39.64861,15.47,17.26,31.521112,17.97,25.624043,27.9,12.495064,18.0,12.11516,15.8,27.6,16.1,25.4064,26.9,19.3,20.36,36.89,17.05,0.0,0.0,21.9,18.4,0.0,0.0,20.19438,21.2756,31.0,13.85,0.0,0.0,23.42,34.87742,32.351387,16.4,0.0,18.91,50.12,13.92,0.0,0.0,0.0,15.6,11.18314
2025-11-01 20:00:00,24.29,36.691086,15.86,16.77,31.7,17.97,25.51,27.9,16.540964,18.0,12.13593,15.8,27.6,17.6,19.8713,26.9,24.0,15.42,36.89,17.83,0.0,0.0,21.9,22.25,0.0,0.0,17.85598,21.2756,31.0,13.85,0.0,0.0,27.11,35.08,32.55,16.4,0.0,15.72,52.06,25.66,0.0,0.0,0.0,15.7,20.2554
2025-11-01 21:00:00,28.2,32.57478,17.5,15.85,31.024445,27.41,28.869152,27.9,20.524649,18.0,15.75755,15.8,27.6,20.4,18.5591,26.9,27.33,24.18,33.45,12.48,0.0,0.0,21.9,20.01,0.0,0.0,17.38229,21.8456,31.0,25.22,0.0,0.0,27.96,37.822918,30.4625,25.91,0.0,15.43,56.78,20.92,0.0,0.0,0.0,18.3,18.07461
2025-11-01 22:00:00,29.92,40.975185,17.76,12.98,30.9,27.41,28.98,27.9,14.367254,18.0,14.67594,15.8,27.6,20.9,17.2016,26.9,26.51,23.11,33.45,18.25,0.0,0.0,21.9,19.28,0.0,0.0,17.38271,21.8456,31.0,25.22,0.0,0.0,33.79,37.98,30.3,25.91,0.0,24.16,49.65,39.78,0.0,0.0,0.0,18.9,16.51964
2025-11-01 23:00:00,25.78,48.61658,15.27,13.73,35.941334,26.17,25.378834,27.9,17.190779,18.0,12.90009,15.8,27.6,18.2,35.4032,26.9,24.7,16.17,33.08,15.8,0.0,0.0,21.9,18.31,0.0,0.0,15.7824,28.759,31.0,17.99,0.0,0.0,29.06,37.771915,38.844833,28.28,0.0,22.82,64.38,20.9,0.0,0.0,0.0,17.5,16.13153
2025-11-02 00:00:00,26.65,45.80065,13.71,13.5,36.87,26.17,25.26,27.9,19.51245,18.0,10.38127,15.8,27.6,16.9,32.9362,26.9,26.43,15.21,33.08,13.75,0.0,0.0,21.9,19.92,0.0,0.0,14.49266,28.759,31.0,17.99,0.0,0.0,25.94,37.76,39.51,28.28,0.0,25.73,61.69,12.77,0.0,0.0,0.0,16.0,16.58107
2025-11-02 01:00:00,25.09,46.91974,14.37,12.78,31.203777,24.86,26.09253,14.8,17.26008,17.3,10.35245,26.5,13.4,15.0,23.4893,26.6,23.93,20.13,31.58,15.85,0.0,0.0,20.7,15.85,0.0,0.0,13.80626,36.237,29.0,18.06,0.0,0.0,28.81,38.440998,37.673,35.63,0.0,18.48,54.79,17.75,0.0,0.0,0.0,13.7,14.92822
2025-11-02 02:00:00,29.15,41.821808,14.58,12.45,30.16,24.86,26.12,14.8,12.845711,17.3,10.63048,26.5,13.4,14.3,22.0045,26.6,22.0,18.15,31.58,15.45,0.0,0.0,20.7,19.67,0.0,0.0,12.92793,36.237,29.0,18.06,0.0,0.0,28.53,38.48,37.53,35.63,0.0,16.92,64.87,33.19,0.0,0.0,0.0,13.3,13.45374
2025-11-02 03:00:00,26.89,44.81468,14.45,11.48,28.133333,26.62,27.552723,14.8,8.991997,17.3,11.29208,26.5,13.4,13.7,22.8693,26.6,20.94,25.29,31.43,14.43,0.0,0.0,20.7,16.76,0.0,0.0,13.03132,30.3034,29.0,18.08,0.0,0.0,24.56,48.203163,35.628056,27.24,0.0,25.85,53.15,29.15,0.0,0.0,0.0,11.6,11.93775
2025-11-02 04:00:00,22.48,42.47356,13.57,11.45,27.76,26.62,27.6,14.8,13.816042,17.3,11.32949,26.5,13.4,12.8,28.2951,26.6,19.31,17.7,31.43,16.5,0.0,0.0,20.7,18.48,0.0,0.0,12.78299,30.3034,29.0,18.08,0.0,0.0,20.7,48.76,35.48,27.24,0.0,23.39,70.81,15.92,0.0,0.0,0.0,11.4,12.49615
2025-11-02 05:00:00,21.07,44.778122,13.88,12.42,20.312,28.48,27.561277,14.8,14.471437,17.3,9.257281,26.5,13.4,11.3,22.9715,26.6,22.85,18.08,31.98,13.74,0.0,0.0,20.7,16.62,0.0,0.0,12.09451,31.1426,29.0,15.79,0.0,0.0,24.07,53.23379,42.067223,15.03,0.0,22.05,59.63,10.95,0.0,0.0,0.0,10.9,12.19027
2025-11-02 06:00:00,20.47,45.531487,14.79,12.81,18.94,28.48,27.56,14.8,11.149985,17.3,9.535737,26.5,13.4,10.2,19.9538,26.6,23.86,16.12,31.98,9.62,0.0,0.0,20.7,14.13,0.0,0.0,10.40353,31.1426,29.0,15.79,0.0,0.0,28.38,53.49,42.58,15.03,0.0,19.83,58.86,13.52,0.0,0.0,0.0,9.1,11.18144
2025-11-02 07:00:00,17.88,45.42415,15.48,13.15,15.908444,31.3,27.240541,14.8,14.904708,17.3,9.138609,26.5,13.4,12.2,14.5057,26.6,21.79,24.08,32.0,22.21,0.0,0.0,20.7,14.54,0.0,0.0,10.40607,25.4528,29.0,14.55,0.0,0.0,27.76,53.16889,40.028614,18.77,0.0,19.03,80.12,17.9,0.0,0.0,0.0,11.2,10.92129
2025-11-02 08:00:00,17.07,38.791973,16.22,15.57,15.35,31.3,27.23,14.8,17.8596,17.3,9.854457,26.5,13.4,9.0,15.189,26.6,24.73,16.85,32.0,15.55,0.0,0.0,20.7,12.07,0.0,0.0,10.85095,25.4528,29.0,14.55,0.0,0.0,20.59,53.15,39.83,18.77,0.0,26.1,118.39,20.55,0.0,0.0,0.0,7.6,11.57252
2025-11-02 09:00:00,22.79,42.234737,20.51,13.34,12.394444,24.56,29.46621,14.8,12.501719,17.3,9.40986,26.5,13.4,9.6,17.6087,26.6,24.06,13.52,39.6,17.48,0.0,0.0,20.7,15.95,0.0,0.0,10.88824,24.815,29.0,13.44,0.0,0.0,23.55,41.335,41.917503,15.88,0.0,29.69,59.19,20.27,0.0,0.0,0.0,8.6,12.18349
2025-11-02 10:00:00,26.65,35.241543,21.66,13.4,11.85,24.56,29.54,14.8,14.980328,17.3,9.285678,26.5,13.4,10.7,20.4475,26.6,16.9,11.36,39.6,17.1,0.0,0.0,20.7,19.12,0.0,0.0,10.7802,24.815,29.0,13.44,0.0,0.0,25.64,40.64,42.08,15.88,0.0,21.15,29.59,26.5,0.0,0.0,0.0,9.3,12.36822
2025-11-02 11:00:00,26.34,44.772453,27.17,14.8,7.609431,23.22,28.997889,14.8,11.886232,17.3,10.38042,26.5,13.4,9.6,15.0578,26.6,11.51,16.59,27.75,11.97,0.0,0.0,20.7,22.52,0.0,0.0,11.57633,20.0787,29.0,12.1,0.0,0.0,16.27,30.288889,34.045444,8.45,0.0,21.5,14.79,20.92,0.0,0.0,0.0,9.7,12.69786
2025-11-02 12:00:00,25.05,40.956184,23.96,14.1,6.82,23.22,28.98,14.8,13.319813,17.3,11.50527,26.5,13.4,9.7,14.0921,26.6,9.8,11.61,27.75,11.22,0.0,0.0,20.7,22.61,0.0,0.0,12.95335,20.0787,29.0,12.1,0.0,0.0,12.64,29.68,33.42,8.45,0.0,24.91,7.39,15.8,0.0,0.0,0.0,8.2,13.89905
2025-11-02 13:00:00,16.26,39.84132,21.04,14.09,12.105959,26.86,25.620848,14.8,19.172361,17.3,9.652714,26.5,13.4,5.5,10.2149,26.6,9.58,8.13,28.51,10.38,0.0,0.0,20.7,25.86,0.0,0.0,35.25141,23.0432,29.0,7.58,0.0,0.0,8.22,34.761112,32.594276,13.33,0.0,22.04,3.69,13.07,0.0,0.0,0.0,3.9,13.40036
2025-11-02 14:00:00,8.34,46.79277,20.38,16.98,13.09,26.86,25.51,14.8,13.420652,17.3,9.419608,26.5,13.4,2.4,12.0665,26.6,9.35,5.83,28.51,10.3,0.0,0.0,20.7,23.56,0.0,0.0,11.75301,23.0432,29.0,7.58,0.0,0.0,7.15,35.06,32.53,13.33,0.0,20.44,1.84,23.66,0.0,0.0,0.0,1.9,13.92278
2025-11-02 15:00:00,8.76,41.964123,22.1,17.46,10.476527,27.65,23.980473,14.8,10.288146,17.3,8.469807,26.5,13.4,1.7,8.90263,26.6,8.94,9.76,15.79,12.51,0.0,0.0,20.7,24.2,0.0,0.0,12.52754,18.5713,29.0,7.67,0.0,0.0,9.72,31.376667,22.871834,11.77,0.0,18.17,0.92,20.38,0.0,0.0,0.0,1.9,13.74186
2025-11-02 16:00:00,5.07,47.50623,21.66,15.03,9.99,27.65,23.93,14.8,8.91404,17.3,8.94492,26.5,13.4,2.6,18.6462,26.6,6.78,7.81,15.79,11.91,0.0,0.0,20.7,23.2,0.0,0.0,11.64412,18.5713,29.0,7.67,0.0,0.0,9.79,31.16,22.12,11.77,0.0,14.46,0.46,17.69,0.0,0.0,0.0,2.7,13.03089
2025-11-02 17:00:00,6.16,44.205166,23.66,17.73,6.415444,22.97,19.689917,14.8,7.131232,17.3,9.22168,26.5,13.4,3.5,13.5343,26.6,7.08,7.0,16.24,11.15,0.0,0.0,20.7,18.26,0.0,0.0,11.10009,12.02,29.0,10.78,0.0,0.0,10.19,25.427223,13.157667,7.96,0.0,15.22,15.35,10.93,0.0,0.0,0.0,3.5,11.31452
2025-11-02 18:00:00,4.16,40.456436,22.31,17.0,5.75,22.97,19.55,14.8,5.704986,17.3,9.85488,26.5,13.4,3.6,14.2597,26.6,8.19,10.14,16.24,9.42,0.0,0.0,20.7,15.9,0.0,0.0,11.88266,12.02,29.0,10.78,0.0,0.0,14.44,25.09,12.46,7.96,0.0,17.31,21.85,18.6,0.0,0.0,0.0,3.6,9.980255
2025-11-02 19:00:00,2.06,35.139275,13.51,16.83,6.011347,21.55,13.131792,14.8,4.563989,17.3,17.30155,26.5,13.4,5.2,10.4983,26.6,10.27,8.83,19.93,7.53,0.0,0.0,20.7,19.47,0.0,0.0,12.9042,6.60247,29.0,7.21,0.0,0.0,18.35,21.812778,15.373222,9.69,0.0,12.62,34.92,19.68,0.0,0.0,0.0,3.7,9.830265
2025-11-02 20:00:00,2.88,24.597492,4.4,3.38,6.06,21.55,12.92,14.8,3.651191,17.3,15.04763,26.5,13.4,4.1,7.70133,26.6,7.68,9.48,19.93,6.53,0.0,0.0,20.7,5.55,0.0,0.0,16.90393,6.60247,29.0,7.21,0.0,0.0,12.18,21.62,15.6,9.69,0.0,19.35,27.66,24.96,0.0,0.0,0.0,3.5,9.078944
2025-11-02 21:00:00,2.58,17.218245,3.66,3.56,12.644264,21.48,12.202611,14.8,5.915117,17.3,17.23332,26.5,13.4,2.9,6.24443,26.6,3.49,11.86,24.83,7.66,0.0,0.0,20.7,2.68,0.0,0.0,21.76547,3.51719,29.0,4.31,0.0,0.0,4.36,19.768888,20.424444,4.84,0.0,25.79,30.25,13.16,0.0,0.0,0.0,1.5,9.752728
2025-11-02 22:00:00,3.3,12.052771,3.99,2.75,13.87,21.48,12.18,14.8,4.732094,17.3,18.36578,26.5,13.4,1.5,5.40935,26.6,3.09,13.49,24.83,7.81,0.0,0.0,20.7,1.59,0.0,0.0,20.07659,3.51719,29.0,4.31,0.0,0.0,2.84,19.66,20.8,4.84,0.0,18.06,21.01,13.74,0.0,0.0,0.0,1.3,23.40731
2025-11-02 23:00:00,2.46,8.436939,3.01,2.66,10.68325,19.74,10.60207,14.8,3.785675,17.3,15.63591,26.5,13.4,1.5,5.09436,26.6,3.5,12.61,20.53,10.68,0.0,0.0,20.7,1.02,0.0,0.0,16.4671,2.20516,29.0,2.15,0.0,0.0,2.54,13.37,11.967555,2.42,0.0,12.64,11.62,9.44,0.0,0.0,0.0,1.2,16.77894
2025-11-03 00:00:00,2.29,5.905858,3.22,2.39,10.09,19.74,10.55,14.8,3.02854,17.3,13.9745,26.5,13.4,2.0,4.79679,26.6,3.52,9.46,20.53,8.55,0.0,0.0,20.7,0.96,0.0,0.0,17.82802,2.20516,29.0,2.15,0.0,0.0,2.47,13.0,11.28,2.42,0.0,8.85,8.07,17.52,0.0,0.0,0.0,1.3,15.59894
2025-11-03 01:00:00,1.9,4.724686,3.49,2.03,8.513486,12.73,9.192778,11.3,2.422832,19.0,12.93442,20.4,23.4,1.8,3.54466,19.2,3.68,13.63,18.18,6.99,0.0,0.0,10.9,1.29,0.0,0.0,16.13365,3.87832,16.7,1.64,0.0,0.0,2.74,22.916666,12.643833,1.21,0.0,6.19,5.98,11.31,0.0,0.0,0.0,1.7,14.74137
2025-11-03 02:00:00,1.9,3.779749,4.12,2.04,8.22,12.73,9.15,11.3,2.559973,19.0,12.66486,20.4,23.4,1.4,3.86695,19.2,4.1,16.16,18.18,5.59,0.0,0.0,10.9,1.36,0.0,0.0,15.7019,3.87832,16.7,1.64,0.0,0.0,2.77,23.5,12.75,1.21,0.0,4.95,4.88,9.53,0.0,0.0,0.0,1.6,14.15158
2025-11-03 03:00:00,2.22,3.023799,3.97,2.37,5.36675,11.02,7.676445,11.3,2.047979,19.0,11.69302,20.4,23.4,2.2,3.24841,19.2,4.59,11.31,21.08,4.48,0.0,0.0,10.9,1.35,0.0,0.0,15.27226,6.02985,16.7,1.82,0.0,0.0,2.77,18.4,16.1735,2.08,0.0,3.96,3.11,8.48,0.0,0.0,0.0,1.5,13.63127
2025-11-03 04:00:00,2.16,2.599383,4.2,3.03,4.83,11.02,7.63,11.3,1.638383,19.0,12.14991,20.4,23.4,1.7,2.4663,19.2,4.46,7.92,21.08,3.58,0.0,0.0,10.9,1.78,0.0,0.0,14.36089,6.02985,16.7,1.82,0.0,0.0,2.8,18.1,16.44,2.08,0.0,3.17,3.36,5.78,0.0,0.0,0.0,1.3,12.91706
2025-11-03 05:00:00,2.95,2.478166,4.35,3.68,8.575417,18.13,8.279528,11.3,2.96749,19.0,10.82629,20.4,23.4,1.2,2.28838,19.2,4.42,5.54,21.24,2.86,0.0,0.0,10.9,1.99,0.0,0.0,13.54653,6.40784,16.7,2.05,0.0,0.0,2.97,23.360556,14.009222,2.11,0.0,2.54,4.27,8.29,0.0,0.0,0.0,1.5,13.23511
2025-11-03 06:00:00,3.48,1.982533,5.85,4.37,9.28,18.13,8.3,11.3,2.373992,19.0,11.09797,20.4,23.4,1.8,3.0477,19.2,4.5,4.43,21.24,2.29,0.0,0.0,10.9,2.11,0.0,0.0,13.32663,6.40784,16.7,2.05,0.0,0.0,2.96,23.67,13.82,2.11,0.0,2.03,3.54,4.69,0.0,0.0,0.0,1.6,12.13773
2025-11-03 07:00:00,3.6,1.586026,7.11,4.9,7.664,14.29,11.760917,11.3,1.899194,19.0,12.93866,20.4,23.4,2.4,2.47144,19.2,4.36,3.55,19.84,2.11,0.0,0.0,10.9,2.02,0.0,0.0,13.12241,5.13611,16.7,1.71,0.0,0.0,3.32,18.46611,19.275333,2.12,0.0,2.21,3.99,5.7,0.0,0.0,0.0,2.9,14.06938
2025-11-03 08:00:00,3.51,6.218189,9.19,4.43,7.36,14.29,11.87,11.3,1.519355,19.0,22.67021,20.4,23.4,2.9,2.82299,19.2,4.17,2.84,19.84,1.69,0.0,0.0,10.9,2.54,0.0,0.0,13.42408,5.13611,16.7,1.71,0.0,0.0,4.01,18.16,19.7,2.12,0.0,1.77,3.89,2.85,0.0,0.0,0.0,3.3,15.15871
2025-11-03 09:00:00,3.53,10.977685,6.46,3.64,12.2585,20.03,12.858833,11.3,1.215484,19.0,16.66497,20.4,23.4,5.1,2.75123,19.2,4.63,2.27,28.91,1.63,0.0,0.0,10.9,3.33,0.0,0.0,263.7503,11.3544,16.7,1.43,0.0,0.0,4.5,13.022223,21.221556,2.7,0.0,1.42,2.72,11.53,0.0,0.0,0.0,4.5,22.44915
2025-11-03 10:00:00,2.71,8.782148,6.3,3.39,13.18,20.03,12.89,11.3,0.972387,19.0,16.0839,20.4,23.4,3.9,11.606,19.2,4.54,1.82,28.91,5.57,0.0,0.0,10.9,3.6,0.0,0.0,33.71931,11.3544,16.7,1.43,0.0,0.0,4.31,12.72,21.34,2.7,0.0,7.75,1.36,7.46,0.0,0.0,0.0,2.8,23.87846
2025-11-03 13:00:00,1.53,15.820689,5.44,2.08,11.831584,29.82,15.559028,11.3,0.497862,19.0,13.47396,20.4,23.4,2.3,7.14071,19.2,7.05,0.93,14.29,4.9,0.0,0.0,10.9,5.36,0.0,0.0,12.62117,11.0262,16.7,2.15,0.0,0.0,2.19,4.405,12.7935,2.13,0.0,3.97,0.17,3.97,0.0,0.0,0.0,1.6,14.13844
2025-11-03 14:00:00,1.39,11.074482,5.45,1.9,12.02,29.82,15.64,11.3,0.39829,19.0,11.60741,20.4,23.4,3.4,13.2788,19.2,7.74,0.77,14.29,3.92,0.0,0.0,10.9,3.2,0.0,0.0,11.93902,11.0262,16.7,2.15,0.0,0.0,2.33,4.29,12.02,2.13,0.0,3.18,0.08,5.42,0.0,0.0,0.0,1.9,13.11309
2025-11-03 15:00:00,1.43,8.110132,7.25,2.76,7.761167,15.62,10.31775,11.3,0.571703,19.0,10.64659,20.4,23.4,2.6,11.2116,19.2,6.71,0.62,12.39,3.14,0.0,0.0,10.9,4.04,0.0,0.0,11.90936,14.1699,16.7,2.7,0.0,0.0,2.44,9.569445,7.316166,2.32,0.0,2.54,0.04,10.05,0.0,0.0,0.0,1.6,12.81269
2025-11-03 16:00:00,1.67,5.677093,7.49,4.91,6.96,15.62,10.15,11.3,1.533397,19.0,10.76992,20.4,23.4,5.4,34.0991,19.2,6.04,0.49,12.39,2.51,0.0,0.0,10.9,4.26,0.0,0.0,12.91946,14.1699,16.7,2.7,0.0,0.0,3.06,9.88,6.95,2.32,0.0,2.03,0.02,6.68,0.0,0.0,0.0,4.0,13.86558
2025-11-03 17:00:00,3.73,9.415214,7.21,11.31,15.528166,11.1,15.578889,11.3,4.106956,19.0,9.318313,20.4,23.4,8.1,24.7637,19.2,9.91,0.39,22.59,3.65,0.0,0.0,10.9,6.46,0.0,0.0,14.91466,10.9334,16.7,2.19,0.0,0.0,9.0,15.376666,16.8865,7.21,0.0,1.63,14.19,6.01,0.0,0.0,0.0,23.6,13.21732
2025-11-03 18:00:00,18.33,11.348665,9.13,15.94,17.14,11.1,15.75,11.3,3.285564,19.0,11.23482,20.4,23.4,9.8,19.2243,19.2,16.4,0.32,22.59,5.04,0.0,0.0,10.9,5.8,0.0,0.0,12.18476,10.9334,16.7,2.19,0.0,0.0,19.01,15.7,17.66,7.21,0.0,1.3,24.33,32.12,0.0,0.0,0.0,14.8,13.82999
2025-11-03 19:00:00,6.69,19.169304,7.77,15.68,16.753473,20.59,20.39364,11.3,5.19365,19.0,10.6593,20.4,23.4,10.5,16.8781,19.2,16.01,0.25,39.0,4.94,0.0,0.0,10.9,5.34,0.0,0.0,11.11661,24.236,16.7,14.15,0.0,0.0,19.72,21.763334,28.30161,28.21,0.0,4.28,12.69,22.17,0.0,0.0,0.0,14.3,10.46849
2025-11-03 20:00:00,9.21,28.419985,13.4,11.58,16.68,20.59,20.54,11.3,7.886277,19.0,10.32109,20.4,23.4,12.3,15.1458,19.2,13.57,0.2,39.0,9.13,0.0,0.0,10.9,5.13,0.0,0.0,15.36903,24.236,16.7,14.15,0.0,0.0,17.82,22.12,29.13,28.21,0.0,6.39,20.42,12.85,0.0,0.0,0.0,21.2,11.13674
2025-11-03 21:00:00,12.08,32.427853,8.98,8.02,14.26,25.36,23.273834,11.3,7.96315,19.0,13.42733,20.4,23.4,10.0,19.4467,19.2,12.96,0.16,40.68,13.97,0.0,0.0,10.9,5.92,0.0,0.0,15.51589,23.1882,16.7,14.95,0.0,0.0,16.68,22.78111,38.52839,30.32,0.0,15.79,29.33,18.71,0.0,0.0,0.0,16.5,14.6995
2025-11-03 22:00:00,12.54,37.086834,9.82,10.7,13.8,25.36,23.36,11.3,7.43824,19.0,10.87164,20.4,23.4,10.0,19.079,19.2,12.83,0.13,40.68,12.07,0.0,0.0,10.9,5.14,0.0,0.0,10.58275,23.1882,16.7,14.95,0.0,0.0,13.26,22.82,39.26,30.32,0.0,11.05,19.26,34.26,0.0,0.0,0.0,14.4,10.01499
